URL,Method code,Filename,Function,Commit Count
https://github.com/frankkopp/Chessly,"private int move(int start, int end, boolean update) {
        assert (start & 0x88) == 0;
        assert (end & 0x88) == 0;
        assert board[start] != Piece.NOPIECE;
        assert board[end] == Piece.NOPIECE;

        // Get the piece
        int piece = board[start];

        // Store some variables for later use
        int chessman = Piece.getChessman(piece);
        int color = Piece.getColor(piece);

        switch (chessman) {
            case PieceType.PAWN:
                pawnList[color].removePosition(start);
                pawnList[color].addPosition(end);
                if (update) {
                    long[] tempZobristChessman = zobristChessman[PieceType.PAWN][color];
                    this.pawnZobristCode ^= tempZobristChessman[start];
                    this.pawnZobristCode ^= tempZobristChessman[end];
                }",Position.java,move,7
https://github.com/gameofjess/Jess,"
    public Move(Position origin, Position destination, Position capturePosition, boolean enpassant) {
		//log.debug(""Creating move object with enpassant"");
        this.origin = origin;
		this.destination = destination;
		this.capturePosition = capturePosition;
		this.enpassant = enpassant;
    }",Move.java,Move,84
https://github.com/harp077/sjce,"
 public Move(int source, int destination, int piece) {
  this.source = (short) source;
  this.destination = (short) destination;
  this.piece = (byte) piece;
  this.captured = PiecesUI.NO_PIECE;
  this.promoted = PiecesUI.NO_PIECE;
 }",Move.java,Move,3
https://github.com/haxdds/fischer,"public void move(int row1, int column1, int row2, int column2) {
        getSquare(row2, column2).setIcon(chessBoardSquares[column1][7 - row1].getIcon());
        chessBoardSquares[column1][7 - row1].setIcon(null);
    }",GUI.java,move,22
https://github.com/i7N3/vaadin-chess,"public Board move(FigureMoving fm) {
        Board next = new Board(this.fen);

        next.setFigureAt(fm.from, Figure.none);
        next.setFigureAt(fm.to, fm.placedFigure());

        next.dropEnpassant(fm);
        next.updateEnpassant(fm);
        next.moveCastleRook(fm);
        next.updateCastleFlags(fm);

        if (this.moveColor == Color.black)
            next.moveNumber++;

        next.moveColor = moveColor.flipColor(moveColor);
        next.generateFen();
        return next;
    }",Board.java,move,8
https://github.com/jaeheonshim/ChessBoard,"public boolean move(Spot begin, Spot end) {
        Move move = new Move(begin, end);
        if (begin.getPiece() instanceof King && ((King) begin.getPiece()).canCastle(this) && (end.getX() == 2 ^ end.getX() == 6)) {
            // castling implementation

            if (begin.getPiece().canMove(this, begin, end)) {
                if (end.getX() == 2) {
                    end.setPiece(begin.getPiece());
                    begin.setPiece(null);
                    Piece rook = this.getSpot(0, end.getY()).getPiece();
                    this.getSpot(0, end.getY()).setPiece(null);
                    this.getSpot(end.getX() + 1, end.getY()).setPiece(rook);

                    moves.add(move);
                    return true;
                }",Board.java,move,49
https://github.com/jagmitswami/Chess_LLD,"public boolean move(int[] current, int[] next) {
		int[] currentPosition = currentPosition();
		List<int[]> validMoves = validMoves(currentPosition);

		if (validMoves.isEmpty()) {
			return false;
		}",Pawn.java,move,5
https://github.com/jcarolus/android-chess,"public void move(int move, int duckMove) {
        if (move(move, """", true)) {
            Log.d(TAG, ""Performed move "" + Move.toDbgString(move));
            if (duckMove != -1) {
                if (this.requestDuckMove(duckMove)) {
                    Log.d(TAG, ""Performed duck move "" + Pos.toString(duckMove));
                }",GameApi.java,move,54
https://github.com/jitsm555/ChessConsoleApp,"
    public Move(int x, int y, boolean firstMoveOnly, boolean onTakeOnly) {
        this. x = x;
        this. y = y;
        this.firstMoveOnly = firstMoveOnly;
        this.onTakeOnly = onTakeOnly;
    }",Move.java,Move,1
https://github.com/jluispcardenas/SimpleChessAndroid,"
    public Move(int from, int to, int score, int capture) {
        this.from = from;
        this.to = to;
        this.score = score;
        this.capture = capture;
    }",Move.java,Move,1
https://github.com/jpenilla/chesscraft,"private CompletableFuture<Void> move(final String move, final PieceColor color) {
    if (color != this.nextMove) {
      throw new IllegalArgumentException(""Wrong move"");
    }",ChessGame.java,move,26
https://github.com/jzyong/game-server,"static Vector3 move(float deltaTime, Vector3 currentPosition, Vector3 targetPositon, float speed) {
		Vector3 toMoveVec = sub(targetPositon, currentPosition); // ������������
		float distToTarget = toMoveVec.len2D();
		toMoveVec.nor2D();
		if (distToTarget > 0.1f) {
			if (distToTarget > (speed * deltaTime)) {
				toMoveVec.scl(speed * deltaTime);
				toMoveVec.add(currentPosition);
				float alpha = toMoveVec.len2D() / distToTarget;
				toMoveVec.y = currentPosition.y + alpha * (targetPositon.y - currentPosition.y);
			",Vector3.java,move,4
https://github.com/keithradford/terminal-chess,"     public Move(String move, Player player, Board board){
//         this.move = move;
//         this.player = player;
//         this.board = board;
//     }",Move.java,Move,5
https://github.com/keshane/Paw,"
    private Move(Builder builder) {
        this.destinationRank = builder.getDestinationRank();
        this.destinationFile = builder.getDestinationFile();
        this.sourceRank = builder.getSourceRank();
        this.sourceFile = builder.getSourceFile();
        this.player = builder.player;
        this.types = builder.getTypes();
        this.pieceType = builder.getPieceType();
        this.promotionPieceType = builder.promotionPieceType;
    }",Move.java,Move,7
https://github.com/krudochess/krudo,"static void move(
        final Move m, 
        final Node n
    ) {            
        //
        //b = eval(n);
        int b = 0;
        
        //
        int j = m.i;
        
        // loop throu moves and assgin values
        while (j != 0) {
            
            //
            j--;            
                                    
            // get moved piece
            final int p = n.B[m.s[j]] & lo;
                        
            // get versus square
            final int v = m.v[j];
            
            // get captured piece
            final int x = n.B[v] & lo;
                    
            //
            int w = b;
                        
            //
            if (EVAL_POSITIONAL) {
                w += pw[p][v];
            }",Eval.java,move,7
https://github.com/lanternbugs/lanternicc,"
            void move() {
                if (inplay == 0)
                    return;

//y=mx+b
                int hit = 0;
                inc = 5;
                if (speed > 30)
                    inc = 7;
                if (speed > 75)
                    inc = 9;
/*if(normalspeed == 2)
{
if(inc == 5)
inc=inc+3;
else if(inc== 8)
inc = inc + 4;
else
inc=inc+5;
}",poweroutframe.java,move,1
https://github.com/lazarchitect/ChessGUI,"public int move(int destRow, int destCol) {

        int srcRow = pieceToMove.getRow();
        int srcCol = pieceToMove.getCol();

        if(pieceToMove.getType() == PieceType.Pawn &&
                ((pieceToMove.getColor() == PieceColor.Black && destRow == 7) ||
                (pieceToMove.getColor() == PieceColor.White && destRow == 0))){
            // TODO PROMOTION
            //PieceType pieceType = promptUserForChoice();
            //pieceToMove.setType(pieceType);
        }",Board.java,move,7
https://github.com/ljdoig/ChessBot,"
    public Move(Piece piece, Square to) {
        this.board = piece.board;
        this.piece = piece;
        this.from = piece.square();
        this.to = to;
        this.taken = board.contentsAt(to);
        this.side = piece.side;
        this.pieceFirstMove = piece.isUnmoved();
        this.halfmoveClockPrior = board.getHalfmoveClock();
    }",Move.java,Move,21
https://github.com/loloof64/ChessLibJava,"public Maybe<Position> move(BoardCell from, BoardCell to, Position position, Class<? extends PromotablePiece> promotionPiece) {
        final int deltaX = to.file - from.file;
        final int deltaY = to.rank - from.rank;
        final boolean isTwoCellsJump = (whitePlayer && deltaY == 2 && deltaX == 0
                && from.rank == BoardRank.RANK_2.ordinal()) ||
                (!whitePlayer && deltaY == -2 && deltaX == 0 && from.rank == BoardRank.RANK_7.ordinal());
        final BoardFile newEnPassantFile = isTwoCellsJump ? BoardFile.values()[from.file] : null;
        final boolean isPromotion = whitePlayer ?
                to.rank == BoardRank.RANK_8.ordinal() : to.rank == BoardRank.RANK_1.ordinal();

        Board newPositionBoard = Board.fromFEN(position._board.toFEN()); // A simple way to get a copy.
        final Piece pieceAtEndSquare = position.getPieceAt(to);
        Piece replacingPieceForEndSquare;
        try {
            replacingPieceForEndSquare = isPromotion ? promotionPiece.getDeclaredConstructor(boolean.class).
                    newInstance(whitePlayer): position.getPieceAt(from);

            final BoardFile enPassantFile = position._info.enPassantFile;

            final boolean isEnPassantMove =
                    ((whitePlayer && deltaY == 1) || (!whitePlayer && deltaY == -1)) && Math.abs(deltaX) == 1 &&
                    pieceAtEndSquare == null && enPassantFile != null && enPassantFile.ordinal() == to.file;

            newPositionBoard = newPositionBoard.copy(from, null);
            newPositionBoard = newPositionBoard.copy(to, replacingPieceForEndSquare);
            if (isEnPassantMove) {
                int capturedPieceRank = whitePlayer ? BoardRank.RANK_5.ordinal() : BoardRank.RANK_4.ordinal();
                BoardCell capturedPieceCell = new BoardCell(capturedPieceRank, position._info.enPassantFile.ordinal());
                newPositionBoard = newPositionBoard.copy(capturedPieceCell, null);
            }",Pawn.java,move,3
https://github.com/lostsky3000/dfactor,"public Long move(final String key, final int dbIndex) {
    return new JedisClusterCommand<Long>(connectionHandler, maxAttempts) {
      @Override
      public Long execute(Jedis connection) {
        return connection.move(key, dbIndex);
      }",JedisCluster.java,move,1
https://github.com/lrozenblyum/chess,"public Position move( String squareFrom, String squareTo ) {
		final String newEnPassantFile = getNewEnPassantFile( squareFrom, squareTo );
		final Position result = new Position( newEnPassantFile );

		final Collection<String> copySet = new HashSet<String>( squaresOccupied.keySet() );
		copySet.remove( squareFrom );

		//rank only from which a pawn can execute en passant move
		//(it's equal to rank where the opposite piece being captured is on)
		int enPassantPossibleRank = getDoubleMoveRank( squaresOccupied.get( squareFrom ).opposite() );
		String enPassantCapturedPieceSquare = null;
		if ( this.enPassantFile != null &&
			Board.rankOfSquare( squareFrom ) == enPassantPossibleRank &&
			this.enPassantFile.equals( Board.fileOfSquare( squareTo ))) {
			enPassantCapturedPieceSquare = this.enPassantFile + enPassantPossibleRank;
		}",Position.java,move,568
https://github.com/lshwayne96/cchess,"
    public Move(long zobristKey, Piece movedPiece, Coordinate destPosition, Piece capturedPiece) {
        this.zobristKey = zobristKey;
        this.movedPiece = movedPiece;
        this.destPosition = destPosition;
        this.capturedPiece = capturedPiece;
    }",Move.java,Move,34
https://github.com/macsmol/machess,"
    void move(Content piece, Square from, Square to) {
        Square[] movingPieces = null;
        int movingPiecesCount = 0;
        switch (piece) {
            case WHITE_PAWN:
                movingPieces = whitePawns;
                movingPiecesCount = whitePawnsCount;
                break;
            case BLACK_PAWN:
                movingPieces = blackPawns;
                movingPiecesCount = blackPawnsCount;
                break;
            case WHITE_KNIGHT:
                movingPieces = whiteKnights;
                movingPiecesCount = whiteKnightsCount;
                break;
            case BLACK_KNIGHT:
                movingPieces = blackKnights;
                movingPiecesCount = blackKnightsCount;
                break;
            case WHITE_BISHOP:
                movingPieces = whiteBishops;
                movingPiecesCount = whiteBishopsCount;
                break;
            case BLACK_BISHOP:
                movingPieces = blackBishops;
                movingPiecesCount = blackBishopsCount;
                break;
            case WHITE_ROOK:
                movingPieces = whiteRooks;
                movingPiecesCount = whiteRooksCount;
                break;
            case BLACK_ROOK:
                movingPieces = blackRooks;
                movingPiecesCount = blackRooksCount;
                break;
            case WHITE_QUEEN:
                movingPieces = whiteQueens;
                movingPiecesCount = whiteQueensCount;
                break;
            case BLACK_QUEEN:
                movingPieces = blackQueens;
                movingPiecesCount = blackQueensCount;
                break;
            case WHITE_KING:
                whiteKing = to;
                return;
            case BLACK_KING:
                blackKing = to;
                return;
            default:
                assert false : ""Invalid piece to move: "" + piece;
                return;
        }",PieceLists.java,move,7
https://github.com/marvk/chess,"public boolean move(final Cell<ColoredPiece> source, final Cell<ColoredPiece> target) {

        System.out.println();
        System.out.println();
        System.out.println();
        validMoves.stream().map(MoveResult::getMove).forEach(System.out::println);
        System.out.println();
        System.out.println(""source = "" + source);
        System.out.println(""target = "" + target);

        final Move move;
        final Square sourceSquare = convert(source);
        final Square targetSquare = convert(target);

        System.out.println(""sourceSquare = "" + sourceSquare);
        System.out.println(""targetSquare = "" + targetSquare);

        final ColoredPiece piece = source.getState();
        final Color color = piece.getColor();
        final Rank targetRank = targetSquare.getRank();

        final boolean pawn = piece.getPiece() == Piece.PAWN;

        final boolean blackPromote = targetRank == Rank.RANK_1 && color == Color.BLACK;
        final boolean whitePromote = targetRank == Rank.RANK_8 && color == Color.WHITE;

        System.out.println(""pawn = "" + pawn);
        System.out.println(""blackPromote = "" + blackPromote);
        System.out.println(""whitePromote = "" + whitePromote);

        if (pawn && (blackPromote || whitePromote)) {
            move = Move.promotion(sourceSquare, targetSquare, piece, ColoredPiece.getPiece(color, Piece.QUEEN));
        }",BoardViewModel.java,move,17
https://github.com/mcoria/chesstango,"private void move(List<String> moves) {
		for (String moveStr : moves) {
			boolean findMove = false;
			for (Move move : game.getPossibleMoves()) {
				String encodedMoveStr = encodeMove(move);
				if (encodedMoveStr.equals(moveStr)) {
					game.executeMove(move);
					findMove = true;
					break;
				}",Engine.java,move,3
https://github.com/mkf/jchess3man,"
    public Move(BoundVec<T> boundVec, GameState before) {
        this.boundVec = boundVec;
        this.before = before;
    }",Move.java,Move,7
https://github.com/obedrios/chess-repo,"public void move(String from, String to){
        SquareBoard squareFrom = getCoordinate(from);
        getCoordinate(to).setBoardPiece(squareFrom.getPieceCode());
        squareFrom.setEmpty(true);
    }",ChessBoard.java,move,1
https://github.com/oskalbarczyk/console-chess-java,"public void move(int desCol, int desRow) {

        if(canDoCastling(desCol) && isValidMove(desCol,desRow)) {

            int kingNewCol, rookNewCol;

            //sprawdzamy lokalizacje wie��y
                if(desCol == 0) {
                    kingNewCol = 2;
                    rookNewCol = 3;
             ",S27773Projekt02.java,move,12
https://github.com/osmundf/chess-hub,"
    protected Move(MoveType type, Side side, Caste promotion, Caste capture, Caste base, Square from, Square to) {
        super(type, side, promotion, capture, base, from, to);
        this.type = type;
        this.side = side;
        this.promotion = type.isPromotion() ? promotion : NONE;
        this.capture = type.isCapture() ? capture : NONE;
        this.base = base;
        this.from = from;

        if (type.isCastling()) {
            this.to = getKingToSquare();
            this.rookFromSquare = to;
            this.rookToSquare = getRookToSquare();
            this.revocation = getRevocation(capture, base);
        }",Move.java,Move,8
https://github.com/pepero8/ConsoleChess,"protected void move(Square destination) {
		current_square = destination;
		
		if ()
		System.out.println(""Pawn moved to "" + destination);
	}",Pawn.java,move,3
https://github.com/peterosterlund2/droidfish,"
    public Move(int from, int to, int promoteTo, int score) {
        this.from = from;
        this.to = to;
        this.promoteTo = promoteTo;
        this.score = score;
    }",Move.java,Move,23
https://github.com/petrpravda/zerofish,"
    public Move(int from, int to, int flags){
        bits = (short) (flags | (from << 6) | to);
    }",Move.java,Move,20
https://github.com/philleski/tactician,"public void move(Move move) {
    long sourceMask = 1L << move.source;
    long destinationMask = 1L << move.destination;
    Color turnFlipped = Color.flip(this.turn);

    long sourceMaskAdvancedTwoRows;
    if (this.turn == Color.WHITE) {
      sourceMaskAdvancedTwoRows = sourceMask << 16;
    }",Board.java,move,25
https://github.com/qwercik/szachy,"
    public Move(Position start, Position end, ChessPiece movedPiece, ChessPiece removedPiece, Position removedPiecePosition) {
        this.start = start;
        this.end = end;
        this.movedPiece = movedPiece;
        this.removedPiece = removedPiece;
        this.removedPiecePosition = removedPiecePosition;
    }",Move.java,Move,7
https://github.com/rbozburun/Command_Line_Chess,"public  void move(String to){
        Square targetLocation = location.getBoard().getSquareAt(to);
        targetLocation.setPiece(this);
        //clear previous location
        location.clear();
        //update current location
        location = targetLocation;
        location.getBoard().nextPlayer();
        //piece has been moved at least once
    }",Piece.java,move,1
https://github.com/ripred/JavaChess,"
    public Move(int fromCol, int fromRow, int toCol, int toRow, int value) {
        this.fromCol = fromCol;
        this.fromRow = fromRow;
        this.toCol   = toCol;
        this.toRow   = toRow;
        this.from    = fromCol + fromRow * 8;
        this.to      = toCol + toRow * 8;
        this.value   = value;
    }",Move.java,Move,8
https://github.com/saadati944/Android_Chess,"public boolean move(int xf, int yf, int xt, int yt) {
        Chessman tempMan = chessmen[xt][yt];
        chessmen[xt][yt] = chessmen[xf][yf];
        chessmen[xt][yt].setPoint(new Point(xt, yt));
        chessmen[xf][yf] = null;

        King.KingRiskType relatedKingStatus;
        if (chessmen[xt][yt].color == Chessman.PlayerColor.White)
            relatedKingStatus = validateKing(whiteKing);
        else
            relatedKingStatus = validateKing(blackKing);

        if (relatedKingStatus == King.KingRiskType.Safe) {
            if (tempMan != null)
                kill(tempMan);
            chessmen[xt][yt].setPoint(new Point(xt, yt));
            chessmen[xt][yt].moveButton(xt, yt);
            if (chessmen[xt][yt].type == Chessman.ChessmanType.Pawn)
                ((Pawn) chessmen[xt][yt]).firstMove = false;
            return true;
        }",Chess.java,move,40
https://github.com/sauce-code/chessy,"private void move(int ply) {
		final Task<Void> task = new Task<Void>() {
			@Override
			protected Void call() throws Exception {
				System.out.println(Thread.currentThread().getName() + "" started"");
				long timeStart = System.currentTimeMillis();
				Platform.runLater(() -> busy.set(true)); // TODO sollte nicht sein
				Board temp = null;
				AtomicInteger count = new AtomicInteger();
				temp = board.get().getMax(ply, progressProperty, multiThreaded.get(), count);
				if (temp != null) {
					for (int i = 0; i < ply - 1; i++) {
						temp = temp.getPrevious();
					}",Game.java,move,92
https://github.com/sauce-code/cuckoo,"
    public Move(int from, int to, int promoteTo, int score) {
        this.from = from;
        this.to = to;
        this.promoteTo = promoteTo;
        this.score = score;
    }",Move.java,Move,3
https://github.com/scriptjumper/Chess-Game-Engine,"
    private Move(final Board board, final Piece movedPiece, final int destinationCoordinate) {
        this.board = board;
        this.movedPiece = movedPiece;
        this.destinationCoordinate = destinationCoordinate;
        this.isFirstMove = movedPiece.isFirstMove();
    }",Move.java,Move,14
https://github.com/scys12/Chaturanga,"
    public Move(final Board board, final Piece movedPiece, final int destinationCoordinate) {
        this.board = board;
        this.movedPiece = movedPiece;
        this.destinationCoordinate = destinationCoordinate;
    }",Move.java,Move,2
https://github.com/seanjparker/chess,"
  public Move(String move, MoveType moveType, int player, PieceType piece, PieceType pieceCap, int longShort) {
    this.move = move;
    this.moveType = moveType;
    this.player = player;
    this.piece = piece;
    this.pieceCap = pieceCap;
    this.longShort = longShort;
  }",Move.java,Move,4
https://github.com/shayan-shojaei/chess-pgn,"
    public Move(Square from, Square to, Piece moving, Piece captured, Piece promotion) {
        this.to = to;
        this.from = from;
        this.moving = moving;
        this.captured = captured;
        this.promotion = promotion;
    }",Move.java,Move,9
https://github.com/shubhamv108/object-oriented-design,"public boolean move(Position fromPosition, Position toPosition) {
        if (this.isInValidMove(fromPosition, toPosition))
            throw new IllegalArgumentException(""Illegal move"");

        swap(fromPosition, toPosition);
        return true;
    }",Board.java,move,4
https://github.com/streblow/MateSolver,"
    public Move(int oldX, int oldY, int newX, int newY, Piece piece){
        this.oldX = oldX;
        this.oldY = oldY;
        this.newX = newX;
        this.newY = newY;

        //makes a copy of the piece and assigns it to p
		/*
		 * Note that a copy is used to prevent piece positions from being moved around
		 * when the AI is making hypothetical moves
		 */
        if(piece.getColor() == false){ //case that piece is white
            if(piece.getType() == ""Queen""){
                p = new Queen(piece.getContext(), piece.getX()/piece.getSize(),piece.getY()/piece.getSize(),piece.getSize(),false);
            }",Move.java,Move,3
https://github.com/stwe/SgChess,"
    public Move(Piece piece, int from, int to, PieceType capturedPieceType, PieceType promotedPieceType, SpecialMoveFlag flag) {
        this(piece, from, to, promotedPieceType, flag);
        setCapturedPieceType(capturedPieceType);
    }",Move.java,Move,26
https://github.com/teemoo7/bobby,"public void move(String gameId, String moveUci) {
		client.bot().move(gameId, moveUci);
	}",LichessClient.java,move,1
https://github.com/tilosp/chess,"
    Chessboard move(int[] from, int[] to) {
        Move move;
        ChessPiece[][] chessPieces = copy(this.chessPieces);
        move = new Move(from[0], from[1], to[0], to[1], this.chessPieces[from[0]][from[1]], to[0], to[1], chessPieces[to[0]][to[1]]);
        chessPieces[to[0]][to[1]] = this.chessPieces[from[0]][from[1]].moved(turn, Math.abs(from[1] - to[1]) > 1);
        chessPieces[from[0]][from[1]] = null;
        if (to.length == 4) {
            move = new Move(from[0], from[1], to[0], to[1], this.chessPieces[from[0]][from[1]], to[2], to[3], chessPieces[to[2]][to[3]]);
            chessPieces[to[2]][to[3]] = null;
        }",Chessboard.java,move,9
https://github.com/valgrut/Java-Chess-Game,"public boolean move(BoardTile dst) {
		/*
		if(this.canMoveTo(dst) == false)
		{
			return false;
		}",AbstractPiece.java,move,4
https://github.com/wolfraam/chess-game,"
    public Move(final Square from, final Square to, final PieceType promotion) {
        this.from = from;
        this.to = to;
        this.promotion = promotion;
    }",Move.java,Move,6
https://github.com/xcr1234/cnchess,"
    public Move(int fromX, int fromY, int toX, int toY) {
        from = new Point(fromX, fromY);
        to = new Point(toX, toY);
    }",Move.java,Move,2
https://github.com/xqbase/chess,"static int MOVE(int sqSrc, int sqDst) {
		return Position.MOVE(sqSrc, sqDst);
	}",MoveList.java,MOVE,1
https://github.com/ymohamedahmed/mortimer,"private void move(ArrayList<Piece> pieceList, Position oldPosition, Position newPosition, boolean repaint) {
        Piece pieceCaptured = null;
        PieceColor colorMoved = null;
        System.out.println(""move"");
        try {
            Piece piece = Board.getPiece(pieceList, new Position(oldPosition.getRow(), oldPosition.getCol()));
            Move move = getMove(piece.getMovesList(), newPosition);
            colorMoved = move.getPiece().getColor();
            System.out.println(""COLOR MOVED: "" + colorMoved);
            //Checks if the move selected is a castling move
            //If so changes the position of the rook based on whether
            //it is Queenside or Kingside castling
            if (move.isCastling()) {
                Position rookNewPosition = null;
                Position rookOldPosition = null;
                if (move.getPosition().getCol() == 6) {
                    rookNewPosition = new Position(move.getPosition().getRow(), 5);
                    rookOldPosition = (piece.getColor() == PieceColor.WHITE) ? new Position(0, 7) : new Position(7, 7);
                }",MainController.java,move,80
https://github.com/zheminshao/ChessX,"public void move(Move mov) {
		System.out.println();
		
		int rI = mov.getxInitial();
		int cI = mov.getyInitial();
		int rF = mov.getxFinal();
		int cF = mov.getyFinal();
		
		System.out.println(""rI: "" + rI + ""cI: "" + cI + ""rF: "" + rF + ""cF: "" + cF);
		//Call vars directly from Move?
		pos.setSquare(rF, cF, pos.getSquare(rI, cI));
		pos.setSquare(rI, cI, (byte) 0);
		pos.setBlackToMove(!pos.isBlackToMove());
		System.out.println(""Black to move now "" + pos.isBlackToMove());
		//refresh();

		squares[rI][cI].repaint();
		revalidate();
		squares[rF][cF].repaint();
		revalidate();
//		try {
//			Thread.sleep(5000);
//		}",Board.java,move,16
https://github.com/zlmonroe/SER216Chess,"
    void move() {
        BoardState sameSpot = bs.move(new Point(1,1), new Point(1,1));
        assertEquals(bs, sameSpot);
        assertEquals(0,bs.getPieceAt(new Point(0,1)).getIdentifier());
        BoardState newBS = bs.move(new Point(0,1),new Point(0,3));
        assertNotEquals(null, bs.getPieceAt(new Point(0,1)));
        assertEquals(null, newBS.getPieceAt(new Point(0,1)));
        BoardState nnewBS = newBS.move(new Point(0, 7), new Point(0, 3));
        assertEquals(3, nnewBS.getPieceAt(new Point(0,3)).getIdentifier());
    }",BoardStateTest.java,move,5
https://github.com/zucchero-sintattico/OOP20-Jhaturanga,"public MovementResult move(final BoardPosition origin, final BoardPosition destination) {

        if (this.getBoardStatus().getPieceAtPosition(origin).isPresent()) {
            final Piece piece = this.getBoardStatus().getPieceAtPosition(origin).get();
            final MovementResult result = this.getApplicationInstance().getMatch().get()
                    .move(new PieceMovementImpl(piece, origin, destination));
            if (!result.equals(MovementResult.INVALID_MOVE)) {
                this.index = this.getApplicationInstance().getMatch().get().getHistory().getAllBoards().size() - 1;
            }",MatchControllerImpl.java,move,40
